1 5 0 51 19 5 0 0 10 52 0 30 0 0 23 0 14 0 63 0 96 7 19 0 50 24 0 9 6 10
1 5 0 51 19 5 0 0 10 52 0 30 0 0 23 0 14 0 63 0 96 7 19 0 50 24 0 9 6 10
1 5 0 51 19 5 0 0 10 52 0 30 0 0 23 0 14 0 63 0 96 7 19 0 50 24 0 9 6 10
